"species_2_Node.ID","species_1_Node.ID","species_2_id","species_1_id","Sp1.Species.Stage.ID","species_1_stage.ID","species_1_stage","species_1.accepted.name","species_2_id.1","Sp2.Species.Stage.ID","species_2_stage.ID","species_2_stage","species_2.accepted.name","interaction_sign","interaction_strength","Interaction_code","interaction_type","Justification","data.source","initials","Notes","latitude","longitude","Reference","ecosystem","tidal_zone","depth_meters","site_name","state","in_lab","experiment_or_observation","month","year_of_study","length_in_months_of_study","paper_id","last_name_first_author","year_published","DOI","in_maine","Timestamp","wave_exposure"
2,155,2,155,155.1,1,"adult","Myoxocephalus scorpius",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
66,155,66,155,155.1,1,"adult","Myoxocephalus scorpius",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","Paper.Database","JRR; AAK","",NA,NA,"800.Hanson.1999.10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 421.Hanson.2014.10.1080/00028487.2014.931300","subtidal","","NA; -5","Chaleur Bay; Northumberland Strait ","New Brunswick; Nova Scotia","No","observational","6; 7","1996; 1999","4; 26","800; 421","Hanson","1999; 2014","10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 10.1080/00028487.2014.931300","No","11/8/2021 13:35:45; 12/8/2021 11:21:43","not mentioned"
155,155,155,155,155.1,1,"adult","Myoxocephalus scorpius",155,155.1,1,"adult","Myoxocephalus scorpius",-1,"No",1,"predation; NA","3","Globi; Paper.Database","DNM; JRR","NA; ",NA,NA,"Hartley, P. H. T. (1940). The Saltash tuck-net fishery and the ecology of some estuarine fishes. Journal of the Marine Biological Association of the United Kingdom, 24(1), 1-68.; Olivier, Pierre et al. (2019), Exploring the temporal variability of a food web using long‐term biomonitoring data, Wiley, Article-journal, https://doi.org/10.1111/ecog.04461; associations_all_revised.txt; A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.; 805.Ennis.1969.","NA; subtidal","NA; ",NA,"NA; Bay Bulls","NA; Newfoundland","NA; No","NA; observational",NA,"NA; 1965",NA,"NA; 805","NA; Ennis","NA; 1969","NA; ","NA; No","6/29/22 14:00; 11/13/2021 10:51:32","NA; "
160,155,160,155,155.1,1,"adult","Myoxocephalus scorpius",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"62.8608971","16.0019268","Cardinale, M. 2000. Ontogenetic diet shifts of bull-rout, <i>Myxocephalus scorpius</i> (L.), in the south-western Baltic Sea. J. Appl. Ichthyol. 16:231-239.; Froese, R. and D. Pauly. Editors. 2018. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2018).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
167,155,167,155,155.1,1,"adult","Myoxocephalus scorpius",167,167.1,1,"adult","Detritus.carrion",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","",NA,NA,"805.Ennis.1969.","subtidal","",NA,"Bay Bulls","Newfoundland","No","observational",NA,"1965",NA,"805","Ennis","1969","","No","11/13/21 10:53",""
1,156,1,156,156.2,2,"juvenile","Pollachius virens",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Paper.Database","JRR","6 sites
low intertidal and subtidal",NA,NA,"554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:13","not mentioned"
7,156,7,156,156.2,2,"juvenile","Pollachius virens",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","10","inferred by D Morton","DNM","6 study sites",NA,NA,"293.Rangeley.1995.10.3354/meps126009; 554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:08","not mentioned"
8,156,8,156,156.2,2,"juvenile","Pollachius virens",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","Paper.Database","LVM","All unknown entered as ""0""","0","0","103.Perez.2008.10.1016/j.jembe.2008.09.019","rocky intertidal","high","4","Appledore Island","NH","No","observational","7","2002","4","103","Perez","2008","10.1016/j.jembe.2008.09.019","No","3/1/22 12:33","wave intermediate"
9,156,9,156,156.2,2,"juvenile","Pollachius virens",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","3","Paper.Database","JRR","6 study sites",NA,NA,"554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:08","not mentioned"
1,157,1,157,157.1,1,"adult","Tautoga onitis",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Paper.Database","JRR","In Rhode Island Sound",NA,NA,"562.Clark.2006.10.1577/T05-313.1","subtidal","",NA,"Morris Cove, Lighthouse Point Park, Fort Hale Park, Charles Island Bar, Charles Island Reef, and Milford Harbor","Connecticut","No","observational","6","2000","39","562","Clark","2006","10.1577/T05-313.1","No","9/29/21 15:45","not mentioned"
2,157,2,157,157.1,1,"adult","Tautoga onitis",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083","-76.13132","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
3,157,3,157,157.1,1,"adult","Tautoga onitis",3,3.1,1,"adult","Modiolus modiolus",-1,"No",1,"predation","6","Paper.Database","JRR","",NA,NA,"811.Olla.1974.","","",NA,"","","","",NA,NA,NA,"811","Olla","1974","","No","11/15/21 12:43",""
8,157,8,157,157.1,1,"adult","Tautoga onitis",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species; link observed in Nova Scotia; could be rare in field",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
66,157,66,157,157.1,1,"adult","Tautoga onitis",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
1,160,1,160,160.1,1,"adult","Gasterosteus aculeatus",1,1.1,1,"adult","Mytilus edulis",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083","-76.13132","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
2,160,2,160,160.1,1,"adult","Gasterosteus aculeatus",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
7,160,7,160,160.1,1,"adult","Gasterosteus aculeatus",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
9,160,9,160,160.1,1,"adult","Gasterosteus aculeatus",9,9.1,1,"adult","Littorina obtusata",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
160,160,160,160,160.1,1,"adult","Gasterosteus aculeatus",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083; 52.82","-76.13132; 1.2","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
168,175,168,175,175.1,1,"adult","Foraminifera",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
174,175,174,175,175.1,1,"adult","Foraminifera",174,174.1,1,"adult","Diatoms.planktonic",-1,"No",1,"herbivory","3","Paper.Database","JRR","lit review of deep sea Foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:48",""
176,175,176,175,175.1,1,"adult","Foraminifera",176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
168,176,168,176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"herbivory","6","inferred by D Morton","","","","","","","","","","","","","","","","","","","","","",""
