"species_2_Node.ID","species_1_Node.ID","species_2_id","species_1_id","Sp1.Species.Stage.ID","species_1_stage.ID","species_1_stage","species_1.accepted.name","species_2_id.1","Sp2.Species.Stage.ID","species_2_stage.ID","species_2_stage","species_2.accepted.name","interaction_sign","interaction_strength","Interaction_code","interaction_type","Justification","data.source","initials","Notes","latitude","longitude","Reference","ecosystem","tidal_zone","depth_meters","site_name","state","in_lab","experiment_or_observation","month","year_of_study","length_in_months_of_study","paper_id","last_name_first_author","year_published","DOI","in_maine","Timestamp","wave_exposure"
154,117,154,117,117.1,1,"adult","Phalacrocorax auritus",154,154.1,1,"adult","Myoxocephalus octodecemspinosus",-1,"No",1,"predation","3","Globi; Paper.Database","DNM; JRR","NA; ",NA,NA,"Ross, R. K. 1974. A comparison of the feeding and nesting requirements of the Great Cormorant (Phalacrocorax carbo L.) and Double-Crested Cormorant (P. auritus Lesson) in Nova Scotia. Proc. N.S. Inst. Sci. 27:114-132.; Allen Hurlbert. 2017. Avian Diet Database.; Pilon, C., J. Burton and R. McNeil. 1983. Summer food of the Great and Double-crested Cormorants on the Magdalen Islands, Quebec. Ca. J. Zool. 61:2733-2739.; Allen Hurlbert. 2017. Avian Diet Database.; 664.Blackwell.1995.10.3354/meps123001","NA; ","NA; ",NA,"NA; Penebscot Bay","NA; ME","NA; No","NA; observational","NA; 7","NA; 1993",NA,"NA; 664","NA; Blackwell","NA; 1995","NA; 10.3354/meps123001","NA; Yes","6/29/22 14:00; 10/22/2021 14:53:56","NA; not mentioned"
155,117,155,117,117.1,1,"adult","Phalacrocorax auritus",155,155.1,1,"adult","Myoxocephalus scorpius",-1,"No",1,"predation","3","Globi","DNM",NA,"NA; 57.09996667","NA; 16.56955","Ross, R. K. 1974. A comparison of the feeding and nesting requirements of the Great Cormorant (Phalacrocorax carbo L.) and Double-Crested Cormorant (P. auritus Lesson) in Nova Scotia. Proc. N.S. Inst. Sci. 27:114-132.; Allen Hurlbert. 2017. Avian Diet Database.; Bostrom, M. K., O. Ostman, M. A. J. Bergenius and S. Lunneryd. 2012. Comorant diet in relation to temporal changes in fish communities. ICES J. Mar. Sci. 69:175-183.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
156,117,156,117,117.1,1,"adult","Phalacrocorax auritus",156,156.2,2,"juvenile","Pollachius virens",-1,"No",1,"predation","3","Paper.Database","AAK","","43","70.583333","670.Dunn.1975.10.2307/4084609","","",NA,"Duck Island","NH","No","observational",NA,"1972",NA,"670","Dunn","1975","10.2307/4084609","No","10/25/21 9:02","not mentioned"
157,117,157,117,117.1,1,"adult","Phalacrocorax auritus",157,157.1,1,"adult","Tautoga onitis",-1,"No",1,"predation","3","Globi","DNM",NA,"39.75320879; 39.62117403","-74.1632282; -74.09518037","Zane Roskoph. 2020. Phalacrocorax auritus eating Tautoga onitis. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/64629616> on 25 Jun 2022.; http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.; Zane Roskoph. 2020. Tautoga onitis eaten by Phalacrocorax auritus. iNaturalist.org. Accessed at <https://www.inaturalist.org/observations/64629674> on 25 Jun 2022.; http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
160,117,160,117,117.1,1,"adult","Phalacrocorax auritus",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"57.48562488; NA; 44.06666667; 44.1833333","-105.2526868; NA; -76.55; -76.5333333","Robertson, I. 1974. The food of nesting double-crested and pelagic cormorants at Mandarte Island, British Columbia, with notes on feeding ecology. Condor 76(3):346-348.; Palomares, M.L.D. and D. Pauly. Editors. 2018. SeaLifeBase. World Wide Web electronic publication. www.sealifebase.org, version (10/2018).; Robertson, I. 1974. The Food of Nesting Double-Crested and Pelagic Cormorants at Mandarte Island, British Columbia, with Notes on Feeding Ecology. Condor 76:346-348.; Allen Hurlbert. 2017. Avian Diet Database.; Johnson, J. H., R. M. Ross, R. D. McCullough and A. Mathers. 2010. Diet shift of double-crested cormorants in eastern Lake Ontario associated with the expansion of the invasive round goby. J. Great Lakes Res. 36:242-247.; Allen Hurlbert. 2017. Avian Diet Database.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
163,117,163,117,117.1,1,"adult","Phalacrocorax auritus",163,163.1,1,"adult","Myoxocephalus aenaeus",-1,"No",1,"predation","3","Globi; Paper.Database","DNM; JRR","NA; ",NA,NA,"Pilon, C., J. Burton and R. McNeil. 1983. Summer food of the Great and Double-crested Cormorants on the Magdalen Islands, Quebec. Ca. J. Zool. 61:2733-2739.; Allen Hurlbert. 2017. Avian Diet Database.; 664.Blackwell.1995.10.3354/meps123001","NA; ","NA; ",NA,"NA; Penebscot Bay","NA; ME","NA; No","NA; observational","NA; 7","NA; 1993","NA; 1","NA; 664","NA; Blackwell","NA; 1995","NA; 10.3354/meps123001","NA; Yes","6/29/22 14:00; 10/22/2021 14:51:45","NA; not mentioned"
18,154,18,154,154.1,1,"adult","Myoxocephalus octodecemspinosus",18,18.1,1,"adult","Hemigrapsus sanguineus",-1,"No",1,"predation","6","Paper.Database","AAK","feeds on cancer crabs",NA,NA,"792.Smith.2010.","","",NA,"","","","",NA,NA,NA,"792","Smith","2010","","Yes","11/8/21 9:48",""
20,154,20,154,154.1,1,"adult","Myoxocephalus octodecemspinosus",20,20.1,1,"adult","Tautogolabrus adspersus",-1,"No",1,"predation","3","Paper.Database","AAK","""The
nearshore bottom of St. Margaret's Bay can be divided
into 4 broad habitat types: rocky reef (characterized by
bedrock strewn with large granitic boulders), cobble
bottom, seagrass (Zostera marina) beds, and sand bottom. All h.abitat types were represented at each of the
3 sites"" depth is -1.5 to -2m",NA,NA,"793.Tupper.1997.10.3354/meps151225","rocky intertidal","mid","-1.5","St Margaret's Bay","Nova Scotia","","observational",NA,NA,NA,"793","Tupper","1997","10.3354/meps151225","No","11/8/21 9:55",""
66,154,66,154,154.1,1,"adult","Myoxocephalus octodecemspinosus",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","Paper.Database","LM; AAK","",NA,NA,"804.Bordeaux Stephanie.2012.; 421.Hanson.2014.10.1080/00028487.2014.931300","rocky intertidal; subtidal","","NA; -5","; Northumberland Strait ","ME; Nova Scotia","No","observational","NA; 7","NA; 1999","NA; 26","804; 421","Bordeaux Stephanie; Hanson","2012; 2014","; 10.1080/00028487.2014.931300","Yes; No","11/10/2021 18:41:34; 12/8/2021 11:19:23","; not mentioned"
154,154,154,154,154.1,1,"adult","Myoxocephalus octodecemspinosus",154,154.1,1,"adult","Myoxocephalus octodecemspinosus",-1,"No",1,"predation; NA","3","Globi","DNM",NA,"38.22824355; NA","-99.26389019; NA","Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.; Froese, R. and D. Pauly. Editors. 2018. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2018).; associations_all_revised.txt; A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
2,155,2,155,155.1,1,"adult","Myoxocephalus scorpius",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
18,155,18,155,155.1,1,"adult","Myoxocephalus scorpius",18,18.1,1,"adult","Hemigrapsus sanguineus",-1,"No",1,"predation","6","Paper.Database","JRR","",NA,NA,"805.Ennis.1969.","","",NA,"","","","",NA,NA,NA,"805","Ennis","1969","","No","11/13/21 10:36",""
66,155,66,155,155.1,1,"adult","Myoxocephalus scorpius",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","Paper.Database","JRR; AAK","",NA,NA,"800.Hanson.1999.10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 421.Hanson.2014.10.1080/00028487.2014.931300","subtidal","","NA; -5","Chaleur Bay; Northumberland Strait ","New Brunswick; Nova Scotia","No","observational","6; 7","1996; 1999","4; 26","800; 421","Hanson","1999; 2014","10.1577/1548-8659(2000)129<0013:EOACPO>2.0.CO;2; 10.1080/00028487.2014.931300","No","11/8/2021 13:35:45; 12/8/2021 11:21:43","not mentioned"
154,155,154,155,155.1,1,"adult","Myoxocephalus scorpius",154,154.1,1,"adult","Myoxocephalus octodecemspinosus",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"805.Ennis.1969.","subtidal","",NA,"Bay Bulls","Newfoundland","No","observational",NA,"1965",NA,"805","Ennis","1969","","No","11/13/21 10:53",""
155,155,155,155,155.1,1,"adult","Myoxocephalus scorpius",155,155.1,1,"adult","Myoxocephalus scorpius",-1,"No",1,"predation; NA","3","Globi; Paper.Database","DNM; JRR","NA; ",NA,NA,"Hartley, P. H. T. (1940). The Saltash tuck-net fishery and the ecology of some estuarine fishes. Journal of the Marine Biological Association of the United Kingdom, 24(1), 1-68.; Olivier, Pierre et al. (2019), Exploring the temporal variability of a food web using long‐term biomonitoring data, Wiley, Article-journal, https://doi.org/10.1111/ecog.04461; associations_all_revised.txt; A. Thessen. 2014. Species associations extracted from EOL text data objects via text mining.; 805.Ennis.1969.","NA; subtidal","NA; ",NA,"NA; Bay Bulls","NA; Newfoundland","NA; No","NA; observational",NA,"NA; 1965",NA,"NA; 805","NA; Ennis","NA; 1969","NA; ","NA; No","6/29/22 14:00; 11/13/2021 10:51:32","NA; "
160,155,160,155,155.1,1,"adult","Myoxocephalus scorpius",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"62.8608971","16.0019268","Cardinale, M. 2000. Ontogenetic diet shifts of bull-rout, <i>Myxocephalus scorpius</i> (L.), in the south-western Baltic Sea. J. Appl. Ichthyol. 16:231-239.; Froese, R. and D. Pauly. Editors. 2018. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2018).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
163,155,163,155,155.1,1,"adult","Myoxocephalus scorpius",163,163.1,1,"adult","Myoxocephalus aenaeus",-1,"No",1,"predation","3","Paper.Database","JRR","",NA,NA,"805.Ennis.1969.","subtidal","",NA,"Bay Bulls","Newfoundland","No","observational",NA,"1965",NA,"805","Ennis","1969","","No","11/13/21 10:53",""
167,155,167,155,155.1,1,"adult","Myoxocephalus scorpius",167,167.1,1,"adult","Detritus.carrion",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","",NA,NA,"805.Ennis.1969.","subtidal","",NA,"Bay Bulls","Newfoundland","No","observational",NA,"1965",NA,"805","Ennis","1969","","No","11/13/21 10:53",""
7,156,7,156,156.2,2,"juvenile","Pollachius virens",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","10","inferred by D Morton","DNM","6 study sites",NA,NA,"293.Rangeley.1995.10.3354/meps126009; 554.Rangeley.1994.","rocky intertidal","low",NA,"Bay of Fundy","New Brunswick","No","observational","5","1989","15","554","Rangeley","1994","","No","9/27/21 13:08","not mentioned"
8,156,8,156,156.2,2,"juvenile","Pollachius virens",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","Paper.Database","LVM","All unknown entered as ""0""","0","0","103.Perez.2008.10.1016/j.jembe.2008.09.019","rocky intertidal","high","4","Appledore Island","NH","No","observational","7","2002","4","103","Perez","2008","10.1016/j.jembe.2008.09.019","No","3/1/22 12:33","wave intermediate"
2,157,2,157,157.1,1,"adult","Tautoga onitis",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083","-76.13132","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
8,157,8,157,157.1,1,"adult","Tautoga onitis",8,8.1,1,"adult","Littorina littorea",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species; link observed in Nova Scotia; could be rare in field",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
18,157,18,157,157.1,1,"adult","Tautoga onitis",18,18.1,1,"adult","Hemigrapsus sanguineus",-1,"No",1,"predation","3; 6","Paper.Database","JRR","In the Rhode Island Sound; Fish collected in subtidal areas, crabs collected from rocky intertidal.; ","NA; 41.32","NA; 72.06","562.Clark.2006.10.1577/T05-313.1; 588.Heinonen.2012.10.1016/j.jembe.2011.12.011; 811.Olla.1974.","subtidal; ","",NA,"Morris Cove, Lighthouse Point Park, Fort Hale Park, Charles Island Bar, Charles Island Reef, and Milford Harbor; Connecticut shore; ","Connecticut; CT; ","No; Yes; ","observational; experimental; ","6; 7; NA","2000; 2006; NA","39; 14; NA","562; 588; 811","Clark; Heinonen; Olla","2006; 2012; 1974","10.1577/T05-313.1; 10.1016/j.jembe.2011.12.011; ","No","9/29/2021 15:35:32; 10/7/2021 15:34:41; 11/15/21 12:44","not mentioned; "
52,157,52,157,157.1,1,"adult","Tautoga onitis",52,52.1,1,"adult","Ulva lactuca",-1,"No",1,"herbivory","3","Paper.Database","JRR","In Rhode Island Sound",NA,NA,"562.Clark.2006.10.1577/T05-313.1","subtidal","",NA,"Morris Cove, Lighthouse Point Park, Fort Hale Park, Charles Island Bar, Charles Island Reef, and Milford Harbor","Connecticut","No","observational","6","2000","39","562","Clark","2006","10.1577/T05-313.1","No","9/29/21 15:48","not mentioned"
66,157,66,157,157.1,1,"adult","Tautoga onitis",66,66.1,1,"adult","Homarus americanus",-1,"No",1,"predation","3","in literature, added by D Morton","DNM","review of species",NA,NA,"https://repository.library.noaa.gov/view/noaa/3075","","","","","","","","","","","","Steimle","1999","https://repository.library.noaa.gov/view/noaa/3075","","",""
2,160,2,160,160.1,1,"adult","Gasterosteus aculeatus",2,2.1,1,"adult","Semibalanus balanoides",-1,"No",1,"predation","3","Globi","DNM",NA,"57.33845","-2.001119","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
7,160,7,160,160.1,1,"adult","Gasterosteus aculeatus",7,7.1,1,"adult","Littorina saxatilis",-1,"No",1,"predation","6","inferred by D Morton","DNM","",NA,NA,"934.Jakubavičiūtė.2017.10.2307/1541430","subtidal","","-3","Swedish Baltic Coast","Sweden","Yes","observational","5","2014",NA,"934","Jakubavičiūtė","2017","10.2307/1541430","No","6/28/22 14:43",""
160,160,160,160,160.1,1,"adult","Gasterosteus aculeatus",160,160.1,1,"adult","Gasterosteus aculeatus",-1,"No",1,"predation","3","Globi","DNM",NA,"37.492083; 52.82","-76.13132; 1.2","Cattin Blandenier (2004); Brose, U. (2018). GlobAL daTabasE of traits and food Web Architecture (GATEWAy) version 1.0 [Data set]. German Centre for Integrative Biodiversity Research (iDiv) Halle-Jena-Leipzig. https://doi.org/10.25829/IDIV.283-3-756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/29/22 14:00",NA
18,163,18,163,163.1,1,"adult","Myoxocephalus aenaeus",18,18.1,1,"adult","Hemigrapsus sanguineus",-1,"No",1,"predation","6","in literature, added by D Morton","DNM","","","","https://www.jstor.org/stable/1445597","marsh","","","","","","","","","","","Lazzari","1989","10.2307/1445597","","",""
168,175,168,175,175.1,1,"adult","Foraminifera",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
174,175,174,175,175.1,1,"adult","Foraminifera",174,174.1,1,"adult","Diatoms.planktonic",-1,"No",1,"herbivory","3","Paper.Database","JRR","lit review of deep sea Foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:48",""
176,175,176,175,175.1,1,"adult","Foraminifera",176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",-1,"No",1,"predation","6","Paper.Database","JRR","Lit review on deep sea foraminifera",NA,NA,"824.Gooday.1991.","","",NA,"deep sea","","","",NA,NA,NA,"824","Gooday","1991","","No","11/19/21 9:35",""
168,176,168,176,176.1,1,"adult","Microplankton, bacteria, protozoa, nanoplankton",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"herbivory","6","inferred by D Morton","","","","","","","","","","","","","","","","","","","","","",""
168,179,168,179,179.1,1,"adult","Tubularia spp",168,168.1,1,"adult","Detritus.dom",-1,"No",1,"herbivory","6","Paper.database","AAK","",NA,NA,"936.Gill.1996.","subtidal",NA,"-4","Millport","Scotland","Yes","observational","9","1993",NA,"936","Gill","1996","","No","6/28/22 14:56",""
174,179,174,179,179.1,1,"adult","Tubularia spp",174,174.1,1,"adult","Diatoms.planktonic",-1,"No",1,"herbivory","3","Paper.Database","AAK","",NA,NA,"937.Genzano.2005.10.1017/S0025315405011197h","rocky intertidal","low",NA,"Mar de Plata","Argentina","Yes","observational","2","2000","4","937","Genzano","2005","10.1017/S0025315405011197h","No","6/28/22 15:00",""
175,179,175,179,179.1,1,"adult","Tubularia spp",175,175.1,1,"adult","Foraminifera",-1,"No",1,"herbivory","3","Paper.Database","AAK","",NA,NA,"937.Genzano.2005.10.1017/S0025315405011197h","rocky intertidal","low",NA,"Mar de Plata","Argentina","Yes","observational","2","2000","4","937","Genzano","2005","10.1017/S0025315405011197h","No","6/28/22 15:00",""
